Index,Title,Rating,Votes,Runtimes,Budget,World_Gross,Country,Action,Adventure,Adult,Animation,Comedy,Crime,Documentary,Drama,Fantasy,Family,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Short,Thriller,War,Western
15938,Death Defying Acts,5.9,8230,97,"$20,000,000 ",,UK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
15939,Runaway,5.9,8163,99,,,USA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15940,Next Day Air,5.9,8106,,"$3,000,000 ",,USA,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15941,Percy Jackson: Sea of Monsters,5.9,80440,106,"$90,000,000 ","$199,850,315 (Worldwide)",USA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15942,Pawn Shop Chronicles,5.9,8004,,"$5,000,000 ",,USA,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15943,Ginger Snaps Back: The Beginning,5.9,7989,94,,,Canada,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15944,Waist Deep,5.9,7979,97,,,USA,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15945,The Stuff,5.9,7906,87,"$1,700,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15946,Final Destination 5,5.9,78976,92,"$40,000,000 ","$157,887,643 (Worldwide)",USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15947,Bedazzled,5.9,78547,93,"$48,000,000 ","$90,383,208 (Worldwide) (2001)",USA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15948,Santa Claus,5.9,7843,107,"$50,000,000 ",,UK,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15949,Iron Sky,5.9,76940,93,,,Finland,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15950,Fright Night Part 2,5.9,7686,104,,,USA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15951,Dinner for Schmucks,5.9,76370,114,,"$86,855,739 (Worldwide)",USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15952,Legal Eagles,5.9,7604,116,"$40,000,000 ","$93,151,591 (worldwide)",USA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15953,Harriet the Spy,5.9,7601,100,"$13,000,000 ",,USA,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15954,Infestation,5.9,7599,91,,,USA,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15955,We Are Your Friends,5.9,7560,96,,,UK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15956,Alligator,5.9,7514,91,"$1,500,000 ",,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15957,The One,5.9,75072,87,"$49,000,000 ",,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15958,The Good Guy,5.9,7472,,"$3,200,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15959,Heyy Babyy,5.9,7437,144,,,India,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15960,I'll Sleep When I'm Dead,5.9,7424,,,,UK,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
15961,The Good Night,5.9,7403,93,"$15,000,000 ",,USA,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
15962,The X Files: I Want to Believe,5.9,73668,104,"$30,000,000 ","$68,369,434 (Worldwide) (29 March 2010)",USA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
15963,Paranormal Activity 3,5.9,73351,94,"$5,000,000 ","$207,039,844 (Worldwide) (11 November 2012)",USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15964,The Canal,5.9,7222,92,,,Ireland,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15965,Class,5.9,7083,98,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15966,Mini's First Time,5.9,7029,91,"$6,000,000 ",,USA,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15967,Incendiary,5.9,7021,96,"$10,000,000 ",,UK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
15968,Boot Camp,5.9,7009,,"$14,000,000 ",,Canada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15969,Jobs,5.9,70039,128,"$12,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15970,RocketMan,5.9,6958,95,,,USA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15971,Dirty Deeds,5.9,6956,87,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15972,Camp Nowhere,5.9,6929,96,,,USA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15973,She's So Lovely,5.9,6921,100,"$18,000,000 ",,France,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15974,Bridget Jones: The Edge of Reason,5.9,68225,108,"$40,000,000 ","$262,520,724 (worldwide)",UK,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15975,Hide and Seek,5.9,67593,101,"$30,000,000 ","$122,650,962 (Worldwide) (5 May 2005)",USA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15976,The Night Flier,5.9,6754,94,"$1,000,000 ",,USA,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
15977,Les couloirs du temps: Les visiteurs II,5.9,6667,118,,,France,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
15978,Bring It On,5.9,66542,98,"$10,000,000 ","$90,449,929 (Worldwide) (2001)",USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15979,The Legend of Zorro,5.9,66395,129,"$75,000,000 ","$142,400,065 (worldwide)",USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15980,Universal Soldier,5.9,66027,102,"$23,000,000 ","$101,999,898 (worldwide)",USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15981,Analyze That,5.9,66004,96,,,USA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15982,In Love and War,5.9,6599,113,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
15983,Bai she chuan shuo,5.9,6529,,,,China,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15984,88 Minutes,5.9,63435,108,"$30,000,000 ",,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
15985,The Invasion,5.9,63006,99,"$80,000,000 ",,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15986,The Veteran,5.9,6247,98,,,UK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15987,Snake Eyes,5.9,61958,98,"$69,000,000 ","$103,891,409 (Worldwide)",USA,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
15988,The Returned,5.9,6186,98,"$5,000,000 ",,Spain,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
15989,Terror Train,5.9,6163,97,"$3,500,000 ",,Canada,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15990,D?moni 2... l'incubo ritorna,5.9,6119,92,"$1,500,000 ",,Italy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15991,The Osterman Weekend,5.9,6100,103,,,USA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15992,Circumstance,5.9,6065,107,,,France,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15993,The Fourth Kind,5.9,60510,98,"$10,000,000 ",,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15994,The Liability,5.9,6033,82,,,UK,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15995,Premonition,5.9,60224,96,"$20,000,000 ","$84,146,832 (Worldwide)",USA,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
15996,Nuns on the Run,5.9,6017,89,,,UK,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15997,Young Ones,5.9,5976,100,,,South Africa,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
15998,For Colored Girls,5.9,5960,,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15999,Undercover Blues,5.9,5930,90,,,USA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,Rock of Ages,5.9,59294,123,"$75,000,000 ","$59,418,613 (Worldwide)",USA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
16001,High School,5.9,5908,,"$10,000,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16002,Haven,5.9,5860,115,,,UK,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16003,The Incredible Burt Wonderstone,5.9,58043,100,"$30,000,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16004,The Ruins,5.9,57744,93,"$8,000,000 ","$22,728,043 (Worldwide) (19 June 2008)",USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16005,Ted Bundy,5.9,5751,99,"$1,200,000 ",,UK,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
16006,Buying the Cow,5.9,5741,88,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16007,Days of Thunder,5.9,57201,107,"$60,000,000 ","$165,900,000 (Worldwide)",USA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16008,21 & Over,5.9,57029,93,"$13,000,000 ","$45,582,380 (Worldwide)",USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16009,Futureworld,5.9,5672,108,,,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16010,Shaft,5.9,56385,99,"$46,000,000 ","$107,196,498 (Worldwide) (28 July 2012)",Germany,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16011,Sleep Dealer,5.9,5604,90,"$2,500,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
16012,"Peace, Love, & Misunderstanding",5.9,5592,96,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16013,Ladies vs. Ricky Bahl,5.9,5551,140,,,India,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16014,One Night Stand,5.9,5524,102,"$24,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16015,T?rkisch f?r Anf?nger,5.9,5490,105,,,Germany,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16016,Someone Marry Barry,5.9,5485,87,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16017,Roll Bounce,5.9,5459,112,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16018,The Postman,5.9,53683,177,"$80,000,000 ",,USA,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16019,The Texas Chainsaw Massacre: The Beginning,5.9,53679,91,"$16,000,000 ","$51,764,406 (worldwide)",USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16020,Patiala House,5.9,5244,,,,India,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16021,First Knight,5.9,52408,134,"$55,000,000 ","$127,600,435 (worldwide)",USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16022,Wer,5.9,5113,89,,,USA,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
16023,Ne te retourne pas,5.9,5079,,,,France,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
16024,Loverboy,5.9,5078,98,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16025,Storm Warning,5.9,5062,86,,,Australia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16026,Kingu Kongu tai Gojira,5.9,5060,,,,Japan,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16027,Las aventuras de Tadeo Jones,5.9,5041,92,,,Spain,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16028,The Best of Times,5.9,5012,104,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16029,Fear X,5.9,4919,,"$6,600,000 ",,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16030,Madeline,5.9,4846,88,,,France,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16031,Digimon: The Movie,5.9,4828,,"$5,000,000 ","$16,643,191 (Worldwide) (2001)",USA,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16032,Angry Video Game Nerd: The Movie,5.9,4801,115,"$325,927 ",,USA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16033,Nothing in Common,5.9,4777,118,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16034,"The Karate Kid, Part II",5.9,47613,113,,,USA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16035,Vertical Limit,5.9,47604,124,"$75,000,000 ","$215,663,859 (worldwide)",USA,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16036,The Last Five Years,5.9,4701,94,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
16037,The Haunting in Connecticut,5.9,46859,92,,"$77,527,732 (Worldwide)",USA,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
16038,Burning Bright,5.9,4675,86,,,USA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
16039,Finding Fanny,5.9,4657,102,,,India,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16040,Dream a Little Dream,5.9,4642,114,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16041,Wild Bill,5.9,4600,98,"$30,000,000 ",,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16042,Car Wash,5.9,4567,97,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16043,Something Borrowed,5.9,45582,,"$35,000,000 ","$65,090,821 (Worldwide)",USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16044,Mum & Dad,5.9,4539,84,,,UK,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16045,Wrong Cops,5.9,4537,83,,,France,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16046,Sanctum,5.9,45367,108,"$30,000,000 ","$108,943,221 (Worldwide) (19 October 2011)",USA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16047,Premature,5.9,4534,93,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16048,Staten Island,5.9,4528,96,,,France,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16049,The Possession,5.9,44885,92,"$14,000,000 ","$85,446,075 (Worldwide)",USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16050,Asterix in America,5.9,4485,85,,,Germany,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16051,The Peacemaker,5.9,44816,124,"$50,000,000 ","$110,463,140 (worldwide)",USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16052,G?ten Ragnarok,5.9,4478,100,,,Norway,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16053,The Walker,5.9,4442,108,"$10,000,000 ",,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16054,Moon Over Parador,5.9,4390,103,"$20,000,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16055,Dream House,5.9,43288,92,"$55,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
16056,Houseguest,5.9,4317,113,"$10,500,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16057,Soldier,5.9,42800,99,"$75,000,000 ",,UK,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16058,Born in East L.A.,5.9,4270,85,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16059,Tekken: Buraddo benjensu,5.9,4249,,,,Japan,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16060,Hey Arnold! The Movie,5.9,4236,76,"$10,000,000 ",,USA,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16061,Angel,5.9,4225,113,"$15,000,000 ",,UK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16062,Flesh for Frankenstein,5.9,4165,95,"$450,000 ",,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16063,Dark Horse,5.9,4130,86,"$2,000,000 ",,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16064,Holy Rollers,5.9,4103,89,"$1,000,000 ",,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16065,Goats,5.9,4072,,"$5,000,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16066,Good Neighbours,5.9,4071,,,,Canada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16067,The Extra Man,5.9,4033,108,"$7,000,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16068,Wish You Were Here,5.9,4033,89,,,Australia,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16069,S.F.W.,5.9,4017,96,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16070,Wassup Rockers,5.9,4016,,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16071,The Center of the World,5.9,3967,88,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16072,Curdled,5.9,3958,88,"$2,309,723 ",,USA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16073,Joe Dirt,5.9,39477,91,"$17,700,000 ",,USA,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16074,Supercondriaque,5.9,3944,107,,,France,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16075,Frankie Go Boom,5.9,3943,89,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16076,Audrey Rose,5.9,3910,113,,,USA,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
16077,Even Money,5.9,3895,113,,,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16078,Dead Man's Curve,5.9,3880,91,"$1,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
16079,Class Act,5.9,3821,98,"$7,500,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16080,Unforgettable,5.9,3802,117,"$18,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
16081,Monster Man,5.9,3767,95,"$4,000,000 ",,USA,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16082,Le boulet,5.9,3757,107,,,France,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16083,The Golden Child,5.9,37411,94,"$25,000,000 ",,USA,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16084,My Science Project,5.9,3730,94,,,USA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16085,There Be Dragons,5.9,3723,122,"$36,000,000 ",,Spain,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16086,3000 Miles to Graceland,5.9,36969,125,"$42,000,000 ",,USA,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16087,High Road to China,5.9,3664,105,"$19,000,000 ","$50,000,000 (worldwide) (1983)",USA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
16088,Nine,5.9,36380,118,"$80,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
16089,"Welcome Home, Roxy Carmichael",5.9,3627,95,,,UK,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16090,Men with Brooms,5.9,3621,102,"$7,500,000 ",,Canada,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16091,Without a Paddle,5.9,36043,95,"$19,000,000 ",,USA,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16092,The Hunted,5.9,3557,106,,,USA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16093,My Best Friend's Girl,5.9,35541,101,"$40,000,000 ","$41,622,502 (Worldwide)",USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16094,Tower Block,5.9,3548,90,,,UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16095,Mimic,5.9,35250,112,"$25,000,000 ",,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16096,3 Men and a Baby,5.9,35039,102,"$11,000,000 ",,USA,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16097,La casa sperduta nel parco,5.9,3503,91,,,Italy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16098,Hamilton,5.9,3473,127,,,Sweden,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16099,Dracula A.D. 1972,5.9,3427,,,,UK,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16100,Dare,5.9,3414,,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16101,Chernaya Molniya,5.9,3414,102,"$15,000,000 ",,Russia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16102,Late Phases,5.9,3381,96,,,USA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16103,Barry Munday,5.9,3377,95,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16104,Number Seventeen,5.9,3346,66,,,UK,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16105,Adieu au langage,5.9,3316,70,,,Switzerland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16106,Gone,5.9,32798,,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
16107,Nautanki Saala!,5.9,3257,119,,,India,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16108,Guess Who,5.9,32561,105,"$35,000,000 ","$103,075,949 (worldwide)",USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16109,Pola X,5.9,3255,134,,,France,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16110,Slow Burn,5.9,3252,,"$15,500,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
16111,The Lookalike,5.9,3239,100,,,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16112,Return from Witch Mountain,5.9,3237,95,,,USA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16113,Chennai Express,5.9,32243,141,,,India,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16114,Saving Silverman,5.9,32180,90,"$22,000,000 ",,USA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16115,Gold Diggers: The Secret of Bear Mountain,5.9,3216,94,,,Canada,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16116,The Harvest,5.9,3214,104,,,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16117,The Kovak Box,5.9,3207,,,,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
16118,Two Thousand Maniacs!,5.9,3162,83,"$65,000 ",,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16119,Kingdom of the Spiders,5.9,3147,97,"$500,000 ",,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16120,The New Adventures of Pippi Longstocking,5.9,3147,,"$5,000,000 ",,Sweden,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
16121,Vegas Vacation,5.9,31413,93,"$25,000,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16122,The Canyon,5.9,3140,,"$10,000,000 ",,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16123,Morozko,5.9,3124,84,,,Soviet Union,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
16124,It Came from Beneath the Sea,5.9,3115,79,,,USA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
16125,Spread,5.9,31148,97,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16126,Matti,5.9,3096,135,,,Finland,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16127,Baby's Day Out,5.9,30699,99,"$50,000,000 ",,USA,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16128,Happy Feet Two,5.9,30365,,"$130,000,000 ","$150,406,466 (Worldwide)",Australia,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
